year,make,model,vehicle_class,combMPG,cylinders,displacement,drive,tran_type,fuel_type,co2
1998,119,2480,10,17.5,6,3.4,3,0,8,522.7647058823529
1998,119,2480,10,17.0,6,3.4,3,1,8,522.7647058823529
1998,21,1611,10,16.0,6,4.3,1,0,8,555.4375
1998,21,1611,10,16.5,6,4.3,1,1,8,555.4375
1998,21,1611,10,14.5,8,5.0,1,0,8,634.7857142857142
1998,21,1611,10,14.5,8,5.0,1,1,8,634.7857142857142
1998,21,1611,10,14.0,8,5.7,1,0,8,683.6153846153846
1998,21,1611,10,13.5,8,5.7,1,1,8,683.6153846153846
1985,28,587,12,26.5,4,2.2,2,1,8,355.48
1998,21,1611,10,15.0,8,6.5,1,0,1,678.6666666666666
1998,21,2156,10,16.5,6,4.3,1,0,8,555.4375
1998,21,2156,10,17.5,6,4.3,1,1,8,522.7647058823529
1998,28,1078,10,15.0,6,3.9,1,0,8,592.4666666666667
1998,28,1078,10,16.0,6,3.9,1,1,8,592.4666666666667
1998,28,1078,10,14.0,8,5.2,1,0,8,683.6153846153846
1998,28,1078,10,14.0,8,5.2,1,1,8,683.6153846153846
1998,28,2094,10,13.0,8,5.2,1,0,8,683.6153846153846
1998,28,2094,10,13.0,8,5.9,1,0,8,740.5833333333335
1998,28,2094,10,14.0,8,5.2,1,1,8,634.7857142857142
1985,28,587,12,21.0,4,2.2,2,0,8,423.19047619047615
1998,37,1279,10,15.5,6,4.2,1,0,8,592.4666666666667
1998,37,1279,10,15.0,6,4.2,1,1,8,592.4666666666667
1998,37,1279,10,14.5,8,4.6,1,0,8,634.7857142857142
1998,37,1279,10,14.5,8,4.6,1,1,8,634.7857142857142
1998,37,1279,10,13.0,8,5.4,1,0,8,683.6153846153846
1998,37,1297,10,14.0,8,4.6,1,0,8,634.7857142857142
1998,37,1297,10,14.5,8,4.6,1,1,8,634.7857142857142
1998,37,1297,10,13.0,8,5.4,1,0,8,683.6153846153846
1998,37,2118,10,16.5,6,3.0,1,0,8,555.4375
1998,37,2118,10,17.5,6,3.0,1,1,8,522.7647058823529
1985,28,587,12,19.5,4,2.6,2,0,8,467.73684210526324
1998,37,2118,10,16.0,6,4.0,1,0,8,555.4375
1998,37,2118,10,16.5,6,4.0,1,1,8,555.4375
1998,38,2338,10,16.0,6,4.3,1,0,8,555.4375
1998,38,2338,10,16.5,6,4.3,1,1,8,555.4375
1998,38,2338,10,14.5,8,5.0,1,0,8,634.7857142857142
1998,38,2338,10,14.5,8,5.0,1,1,8,634.7857142857142
1998,38,2338,10,14.0,8,5.7,1,0,8,683.6153846153846
1998,38,2338,10,13.5,8,5.7,1,1,8,683.6153846153846
1998,38,2338,10,15.0,8,6.5,1,0,1,678.6666666666666
1998,38,2400,10,16.5,6,4.3,1,0,8,555.4375
1985,37,1654,12,18.0,6,3.8,3,0,8,493.72222222222223
1998,38,2400,10,17.5,6,4.3,1,1,8,522.7647058823529
1998,52,1524,10,16.5,6,4.3,1,0,8,555.4375
1998,52,1524,10,17.5,6,4.3,1,1,8,522.7647058823529
1998,73,646,10,16.5,6,3.0,1,0,8,555.4375
1998,73,646,10,17.5,6,3.0,1,1,8,522.7647058823529
1998,73,646,10,16.0,6,4.0,1,0,8,555.4375
1998,73,646,10,16.5,6,4.0,1,1,8,555.4375
1998,82,1374,10,17.5,4,2.4,1,1,8,522.7647058823529
1998,119,2480,10,15.0,6,3.4,1,0,8,592.4666666666667
1998,119,2480,10,16.5,6,3.4,1,1,8,555.4375
1985,77,1813,12,18.0,6,3.8,3,0,8,493.72222222222223
1998,119,2503,10,18.0,4,2.7,1,0,8,493.72222222222223
1998,119,2503,10,18.0,4,2.7,1,1,8,522.7647058823529
1998,119,2503,10,16.5,6,3.4,1,0,8,555.4375
1998,119,2503,10,16.5,6,3.4,1,1,8,555.4375
1998,21,603,11,17.0,6,4.3,3,0,8,555.4375
1998,21,603,11,16.5,6,4.3,1,0,8,555.4375
1998,21,2631,11,15.5,6,4.3,3,0,8,592.4666666666667
1998,21,2631,11,15.5,8,5.0,3,0,8,592.4666666666667
1998,21,2631,11,15.0,8,5.7,3,0,8,634.7857142857142
1998,28,633,11,14.5,6,3.9,3,0,8,634.7857142857142
1985,83,1050,12,17.5,6,3.0,2,0,8,522.7647058823529
1998,28,633,11,14.5,8,5.2,3,0,8,634.7857142857142
1998,28,633,11,14.5,8,5.9,3,0,8,683.6153846153846
1998,28,644,11,14.5,8,5.2,3,0,8,634.7857142857142
1998,28,644,11,13.5,8,5.9,3,0,8,683.6153846153846
1998,37,1117,11,15.5,6,4.2,3,0,8,592.4666666666667
1998,37,1117,11,15.5,8,4.6,3,0,8,592.4666666666667
1998,37,1117,11,14.0,8,5.4,3,0,8,683.6153846153846
1998,37,1120,11,15.0,6,4.2,3,0,8,592.4666666666667
1998,37,1120,11,14.0,8,5.4,3,0,8,683.6153846153846
1998,37,1120,11,11.5,8,5.4,3,0,0,644.5022727272727
1985,52,1567,7,22.5,4,2.0,3,1,8,403.95454545454544
1985,83,1050,12,19.0,6,3.0,2,0,8,493.72222222222223
1998,38,2291,11,15.5,6,4.3,3,0,8,592.4666666666667
1998,38,2291,11,15.5,8,5.0,3,0,8,592.4666666666667
1998,38,2291,11,15.0,8,5.7,3,0,8,634.7857142857142
1998,38,2270,11,17.0,6,4.3,3,0,8,555.4375
1998,38,2270,11,16.5,6,4.3,1,0,8,555.4375
1998,21,603,11,16.0,6,4.3,3,0,8,555.4375
1998,21,603,11,16.0,6,4.3,1,0,8,555.4375
1998,21,1250,11,15.0,6,4.3,3,0,8,592.4666666666667
1998,21,1250,11,14.5,8,5.0,3,0,8,634.7857142857142
1998,21,1250,11,14.5,8,5.7,3,0,8,634.7857142857142
1985,83,1050,12,19.5,6,3.8,2,0,8,467.73684210526324
1998,28,634,11,14.5,6,3.9,3,0,8,634.7857142857142
1998,28,634,11,14.5,8,5.2,3,0,8,634.7857142857142
1998,28,645,11,14.5,8,5.2,3,0,8,634.7857142857142
1998,28,645,11,13.5,8,5.9,3,0,8,683.6153846153846
1998,37,1116,11,14.5,6,4.2,3,0,8,634.7857142857142
1998,37,1116,11,15.0,8,4.6,3,0,8,634.7857142857142
1998,37,1116,11,13.5,8,5.4,3,0,8,683.6153846153846
1998,38,2291,11,15.0,6,4.3,3,0,8,592.4666666666667
1998,38,2291,11,14.5,8,5.0,3,0,8,634.7857142857142
1998,38,2291,11,14.5,8,5.7,3,0,8,634.7857142857142
1985,83,1050,12,27.0,6,4.3,2,0,1,391.5384615384616
1998,38,2270,11,16.0,6,4.3,3,0,8,555.4375
1998,38,2270,11,16.0,6,4.3,1,0,8,555.4375
1998,21,679,6,17.0,6,4.3,3,0,8,555.4375
1998,21,679,6,18.5,6,4.3,3,1,8,493.72222222222223
1998,21,2454,6,14.5,8,5.7,3,0,8,634.7857142857142
1998,21,2505,6,15.0,8,5.7,3,0,8,634.7857142857142
1998,21,2505,6,14.0,8,5.7,3,0,8,634.7857142857142
1998,21,2546,6,21.5,4,1.6,3,0,8,423.19047619047615
1998,21,2546,6,22.5,4,1.6,3,1,8,403.95454545454544
1998,21,2547,6,21.5,4,1.6,3,0,8,423.19047619047615
1985,92,2128,12,20.0,4,2.2,2,0,8,444.35
1998,21,2547,6,22.0,4,1.6,3,1,8,403.95454545454544
1998,21,2652,6,19.5,6,3.4,2,0,8,467.73684210526324
1998,22,2540,6,19.0,6,3.3,2,0,8,493.72222222222223
1998,22,2540,6,19.0,6,3.3,2,0,8,493.72222222222223
1998,22,2540,6,18.5,6,3.8,2,0,8,493.72222222222223
1998,28,831,6,21.0,4,2.4,2,0,8,444.35
1998,28,831,6,19.5,6,3.0,2,0,8,467.73684210526324
1998,28,831,6,20.5,6,3.0,2,0,8,467.73684210526324
1998,28,831,6,19.0,6,3.3,2,0,8,493.72222222222223
1998,28,831,6,19.0,6,3.3,2,0,8,493.72222222222223
1985,92,2128,12,25.0,4,2.2,2,1,8,370.29166666666674
1998,28,831,6,18.5,6,3.8,2,0,8,493.72222222222223
1998,37,1236,6,15.5,8,4.6,3,0,8,592.4666666666667
1998,37,1236,6,14.0,8,5.4,3,0,8,683.6153846153846
1998,37,1240,6,16.5,6,4.0,3,0,8,555.4375
1998,37,1240,6,16.0,6,4.0,3,0,8,555.4375
1998,37,1240,6,17.5,6,4.0,3,1,8,522.7647058823529
1998,37,1240,6,14.5,8,5.0,3,0,8,634.7857142857142
1998,37,2711,6,19.5,6,3.0,2,0,8,467.73684210526324
1998,37,2711,6,19.0,6,3.8,2,0,8,493.72222222222223
1998,37,2713,6,19.5,6,3.0,2,0,8,467.73684210526324
1985,92,2128,12,26.0,4,2.2,2,1,8,355.48
1998,37,2713,6,19.0,6,3.8,2,0,8,493.72222222222223
1998,38,2454,6,14.5,8,5.7,3,0,8,634.7857142857142
1998,38,2818,6,15.0,8,5.7,3,0,8,634.7857142857142
1998,38,2818,6,14.0,8,5.7,3,0,8,634.7857142857142
1998,38,1591,6,17.0,6,4.3,3,0,8,555.4375
1998,38,1591,6,18.5,6,4.3,3,1,8,493.72222222222223
1998,45,786,6,21.0,4,2.0,2,0,8,423.19047619047615
1998,45,1966,6,17.0,6,3.2,3,0,8,555.4375
1998,45,1966,6,17.5,6,3.2,3,1,8,522.7647058823529
1998,52,585,6,20.0,4,2.2,3,1,8,444.35
1985,92,2128,12,26.5,4,2.2,2,1,8,355.48
1998,52,2145,6,20.0,4,2.2,3,1,8,444.35
1998,52,2145,6,17.0,6,3.2,3,0,8,555.4375
1998,52,2145,6,17.5,6,3.2,3,1,8,522.7647058823529
1998,56,895,6,18.0,4,2.5,3,0,8,493.72222222222223
1998,56,895,6,20.5,4,2.5,3,1,8,444.35
1998,56,895,6,16.5,6,4.0,3,0,8,555.4375
1998,56,895,6,18.5,6,4.0,3,1,8,493.72222222222223
1998,56,1499,6,17.0,6,4.0,3,0,8,555.4375
1998,56,1499,6,15.0,8,5.2,3,0,8,634.7857142857142
1998,58,2424,6,19.0,4,2.0,3,0,8,467.73684210526324
1985,92,2128,12,21.0,4,2.2,2,0,8,423.19047619047615
1998,58,2424,6,19.0,4,2.0,3,1,8,467.73684210526324
1998,65,1882,6,14.0,8,5.4,3,0,8,683.6153846153846
1998,73,1790,6,17.5,6,3.0,3,0,8,522.7647058823529
1998,77,1852,6,16.0,6,4.0,3,0,8,555.4375
1998,77,1852,6,14.5,8,5.0,3,0,8,634.7857142857142
1998,77,2662,6,19.0,6,3.0,2,0,8,493.72222222222223
1998,77,2663,6,19.0,6,3.0,2,0,8,493.72222222222223
1998,79,1850,6,21.5,4,2.4,3,1,8,423.19047619047615
1998,79,1850,6,18.5,6,3.0,3,0,8,493.72222222222223
1998,79,1877,6,21.5,4,2.4,3,1,8,423.19047619047615
1985,92,2128,12,19.5,4,2.6,2,0,8,467.73684210526324
1998,79,1877,6,18.5,6,3.0,3,0,8,493.72222222222223
1998,82,1967,6,16.0,6,3.3,3,0,8,555.4375
1998,82,1967,6,16.5,6,3.3,3,1,8,555.4375
1998,82,2044,6,18.5,6,3.0,2,0,8,493.72222222222223
1998,83,2356,6,19.5,6,3.4,2,0,8,467.73684210526324
1998,92,2676,6,21.0,4,2.4,2,0,8,444.35
1998,92,2676,6,19.5,6,3.0,2,0,8,467.73684210526324
1998,92,2676,6,20.5,6,3.0,2,0,8,467.73684210526324
1998,92,2676,6,19.0,6,3.3,2,0,8,493.72222222222223
1998,92,2676,6,19.0,6,3.3,2,0,8,493.72222222222223
1985,93,306,12,19.5,6,2.8,2,0,8,467.73684210526324
1998,93,2553,6,19.5,6,3.4,2,0,8,467.73684210526324
1998,115,2332,6,21.5,4,1.6,3,0,8,423.19047619047615
1998,115,2332,6,22.5,4,1.6,3,1,8,403.95454545454544
1998,115,2332,6,21.5,4,1.6,3,0,8,423.19047619047615
1998,115,2332,6,22.0,4,1.6,3,1,8,403.95454545454544
1998,115,2336,6,20.5,4,1.8,3,0,8,444.35
1998,115,2336,6,21.5,4,1.8,3,1,8,423.19047619047615
1998,119,228,6,20.0,4,2.7,3,0,8,467.73684210526324
1998,119,228,6,19.5,4,2.7,3,1,8,467.73684210526324
1998,119,228,6,17.5,6,3.4,3,0,8,522.7647058823529
1985,52,1567,7,21.0,4,2.0,3,0,8,444.35
1985,93,306,12,27.0,6,4.3,2,0,1,391.5384615384616
1998,119,2060,6,23.5,4,2.0,2,0,8,386.39130434782606
1998,119,2060,6,24.0,4,2.0,2,1,8,386.39130434782606
1998,119,2064,6,23.5,4,2.0,2,0,8,386.39130434782606
1998,119,2064,6,24.0,4,2.0,2,1,8,386.39130434782606
1998,119,2337,6,19.5,6,3.0,2,0,8,467.73684210526324
1998,2,2252,6,15.5,6,3.5,1,0,8,592.4666666666667
1998,21,679,6,16.5,6,4.3,1,0,8,555.4375
1998,21,679,6,16.5,6,4.3,1,1,8,555.4375
1998,21,679,6,16.5,6,4.3,1,0,8,555.4375
1998,21,2505,6,13.5,8,5.7,1,0,8,683.6153846153846
1985,125,65,12,18.0,4,2.1,3,1,8,522.7647058823529
1998,21,2505,6,15.0,8,6.5,1,0,1,678.6666666666666
1998,21,2546,6,21.5,4,1.6,1,0,8,423.19047619047615
1998,21,2546,6,22.5,4,1.6,1,1,8,403.95454545454544
1998,21,2547,6,21.5,4,1.6,1,0,8,423.19047619047615
1998,21,2547,6,22.0,4,1.6,1,1,8,403.95454545454544
1998,22,2540,6,18.0,6,3.8,1,0,8,522.7647058823529
1998,28,831,6,18.0,6,3.8,1,0,8,522.7647058823529
1998,28,1107,6,14.0,8,5.2,1,0,8,683.6153846153846
1998,28,1107,6,13.5,8,5.9,1,0,8,683.6153846153846
1998,37,1236,6,14.0,8,4.6,1,0,8,634.7857142857142
1985,17,1680,12,17.5,8,5.0,3,0,8,522.7647058823529
1998,37,1236,6,13.0,8,5.4,1,0,8,683.6153846153846
1998,37,1240,6,15.5,6,4.0,1,0,8,592.4666666666667
1998,37,1240,6,16.0,6,4.0,1,0,8,592.4666666666667
1998,37,1240,6,16.0,6,4.0,1,1,8,555.4375
1998,37,1240,6,14.5,8,5.0,1,0,8,634.7857142857142
1998,38,1591,6,16.5,6,4.3,1,0,8,555.4375
1998,38,1591,6,16.5,6,4.3,1,1,8,555.4375
1998,38,1591,6,16.5,6,4.3,1,0,8,555.4375
1998,38,2818,6,13.5,8,5.7,1,0,8,683.6153846153846
1998,38,2818,6,15.0,8,6.5,1,0,1,678.6666666666666
1985,21,826,12,16.5,8,5.0,3,0,8,555.4375
1998,45,786,6,21.0,4,2.0,1,0,8,444.35
1998,45,786,6,21.0,4,2.0,2,1,8,423.19047619047615
1998,45,1966,6,17.0,6,3.2,1,0,8,555.4375
1998,45,1966,6,17.5,6,3.2,1,1,8,522.7647058823529
1998,50,2028,6,15.0,6,3.3,1,0,8,592.4666666666667
1998,52,585,6,19.5,4,2.2,1,1,8,467.73684210526324
1998,52,585,6,17.5,6,3.2,1,1,8,522.7647058823529
1998,52,2145,6,17.0,6,3.2,1,0,8,555.4375
1998,52,2145,6,17.5,6,3.2,1,1,8,522.7647058823529
1998,52,2565,6,15.5,6,3.5,1,0,8,592.4666666666667
1985,83,1045,12,17.5,8,5.0,3,0,8,522.7647058823529
1998,52,2565,6,16.0,6,3.5,1,1,8,592.4666666666667
1998,56,895,6,17.0,4,2.5,1,1,8,522.7647058823529
1998,56,895,6,16.5,6,4.0,1,0,8,555.4375
1998,56,895,6,17.0,6,4.0,1,1,8,555.4375
1998,56,1499,6,16.5,6,4.0,1,0,8,555.4375
1998,56,1499,6,14.5,8,5.2,1,0,8,634.7857142857142
1998,56,1499,6,13.5,8,5.9,1,0,6,683.6153846153846
1998,56,2715,6,16.0,4,2.5,1,0,8,555.4375
1998,56,2715,6,17.0,4,2.5,1,1,8,522.7647058823529
1998,56,2715,6,14.5,6,4.0,1,0,8,634.7857142857142
1985,93,1952,12,16.5,8,5.0,3,0,8,555.4375
1998,56,2715,6,17.0,6,4.0,1,1,8,555.4375
1998,58,2424,6,19.0,4,2.0,1,0,8,467.73684210526324
1998,58,2424,6,19.0,4,2.0,1,1,8,467.73684210526324
1998,63,1099,6,14.0,8,4.0,1,0,6,634.7857142857142
1998,63,1099,6,13.5,8,4.0,1,1,6,683.6153846153846
1998,63,2101,6,13.0,8,4.0,1,0,6,683.6153846153846
1998,63,2101,6,13.0,8,4.6,1,0,6,683.6153846153846
1998,64,1659,6,13.5,8,4.7,1,0,8,683.6153846153846
1998,65,1882,6,13.0,8,5.4,1,0,8,740.5833333333335
1998,73,1790,6,15.0,6,3.0,1,0,8,592.4666666666667
1985,21,2156,2,28.0,4,2.2,3,1,1,377.03703703703695
1998,76,1778,6,17.5,6,3.2,1,0,6,522.7647058823529
1998,77,1852,6,16.0,6,4.0,1,0,8,592.4666666666667
1998,77,1852,6,14.5,8,5.0,1,0,8,634.7857142857142
1998,79,1849,6,16.5,6,3.0,1,0,8,555.4375
1998,79,1849,6,15.5,6,3.0,1,1,8,592.4666666666667
1998,79,1849,6,16.0,6,3.5,1,0,8,555.4375
1998,79,1850,6,17.5,6,3.0,1,0,8,522.7647058823529
1998,79,1850,6,17.0,6,3.0,1,1,8,522.7647058823529
1998,79,1877,6,17.5,6,3.0,1,0,8,493.72222222222223
1998,79,1877,6,17.0,6,3.0,1,1,8,522.7647058823529
1985,21,2156,2,27.5,4,2.2,3,1,1,377.03703703703695
1998,82,1967,6,15.5,6,3.3,1,0,8,592.4666666666667
1998,82,1967,6,15.0,6,3.3,1,1,8,592.4666666666667
1998,83,690,6,16.5,6,4.3,1,0,8,555.4375
1998,113,1356,6,21.0,4,2.5,1,0,8,444.35
1998,113,1356,6,22.0,4,2.5,1,1,8,423.19047619047615
1998,115,2332,6,21.5,4,1.6,1,0,8,423.19047619047615
1998,115,2332,6,22.5,4,1.6,1,1,8,403.95454545454544
1998,115,2332,6,21.5,4,1.6,1,0,8,423.19047619047615
1998,115,2332,6,22.0,4,1.6,1,1,8,403.95454545454544
1998,115,2336,6,20.5,4,1.8,1,0,8,444.35
1985,21,2156,2,20.0,6,2.8,3,0,8,467.73684210526324
1998,115,2336,6,21.5,4,1.8,1,1,8,423.19047619047615
1998,119,228,6,18.5,4,2.7,1,0,8,493.72222222222223
1998,119,228,6,17.5,4,2.7,1,1,8,522.7647058823529
1998,119,228,6,16.5,6,3.4,1,0,8,555.4375
1998,119,228,6,16.5,6,3.4,1,1,8,555.4375
1998,119,1670,6,13.5,8,4.7,1,0,8,634.7857142857142
1998,119,2060,6,21.5,4,2.0,1,0,8,423.19047619047615
1998,119,2060,6,22.0,4,2.0,1,1,8,423.19047619047615
1998,119,2064,6,22.0,4,2.0,1,0,8,403.95454545454544
1998,119,2064,6,22.0,4,2.0,1,1,8,423.19047619047615
1985,21,2156,2,20.0,6,2.8,3,1,8,467.73684210526324
1999,2,1868,1,19.0,6,3.0,3,0,6,493.72222222222223
1999,2,1868,1,19.0,6,3.2,3,1,6,493.72222222222223
1999,10,1719,1,20.5,6,3.2,3,1,8,444.35
1999,10,1720,1,20.5,6,3.2,3,1,8,444.35
1999,10,2832,1,20.5,6,2.8,3,0,8,467.73684210526324
1999,10,2832,1,20.5,6,2.8,3,1,8,467.73684210526324
1999,10,2833,1,20.5,6,2.5,3,0,8,467.73684210526324
1999,10,2833,1,21.0,6,2.5,3,1,8,444.35
1999,10,2833,1,20.5,6,2.8,3,0,8,467.73684210526324
1999,21,1015,1,19.0,8,5.7,3,0,6,493.72222222222223
1985,52,1567,7,20.5,4,2.0,3,1,8,444.35
1985,21,2156,2,19.5,6,2.8,3,1,8,467.73684210526324
1999,21,1015,1,21.0,8,5.7,3,1,6,444.35
1999,35,279,1,10.5,12,5.5,3,1,6,888.7
1999,35,1299,1,11.0,8,3.5,3,0,6,807.9090909090909
1999,35,1299,1,11.5,8,3.5,3,1,6,807.9090909090909
1999,62,1065,1,11.0,12,5.7,1,1,6,888.7
1999,73,1795,1,23.0,4,1.8,3,0,8,403.95454545454544
1999,73,1795,1,24.5,4,1.8,3,1,8,370.29166666666674
1999,76,2229,1,17.5,8,5.0,3,0,6,522.7647058823529
1999,76,2232,1,14.5,12,6.0,3,0,6,634.7857142857142
1999,76,2237,1,23.0,4,2.3,3,0,6,403.95454545454544
1985,82,2566,2,19.5,4,2.4,3,0,8,467.73684210526324
1999,76,2237,1,23.5,4,2.3,3,1,6,403.95454545454544
1999,92,2003,1,18.0,6,3.5,3,0,6,493.72222222222223
1999,94,685,1,18.5,6,2.5,3,0,6,522.7647058823529
1999,94,685,1,20.5,6,2.5,3,1,6,444.35
1999,10,124,7,21.0,6,2.5,3,0,8,444.35
1999,10,124,7,23.0,6,2.5,3,1,8,403.95454545454544
1999,10,146,7,21.5,6,2.8,3,0,8,444.35
1999,10,146,7,22.5,6,2.8,3,1,8,423.19047619047615
1999,10,1731,7,19.0,6,3.2,3,0,8,493.72222222222223
1999,10,1731,7,20.5,6,3.2,3,1,8,444.35
1985,82,2566,2,20.5,4,2.4,3,1,8,444.35
1999,55,2797,7,18.5,8,4.0,3,0,6,522.7647058823529
1999,76,767,7,21.0,6,3.2,3,0,6,444.35
1999,79,1174,7,21.0,4,2.0,2,0,6,444.35
1999,79,1174,7,24.5,4,2.0,2,1,6,386.39130434782606
1999,79,1174,7,22.0,4,2.4,2,0,8,423.19047619047615
1999,79,1174,7,23.0,4,2.4,2,1,8,403.95454545454544
1999,94,409,7,19.0,6,3.4,3,0,6,493.72222222222223
1999,94,409,7,19.0,6,3.4,3,1,6,493.72222222222223
1999,119,880,7,23.5,4,2.2,2,0,8,386.39130434782606
1999,119,880,7,22.5,4,2.2,2,1,8,403.95454545454544
1985,82,2566,2,26.5,4,2.5,3,1,1,391.5384615384616
1999,119,1958,7,26.5,4,1.5,2,0,8,341.8076923076923
1999,119,1958,7,32.5,4,1.5,2,1,8,286.67741935483866
1999,119,1959,7,26.5,4,1.5,2,0,8,341.8076923076923
1999,119,1959,7,32.5,4,1.5,2,1,8,286.67741935483866
1999,2,31,7,23.5,4,2.3,2,0,8,403.95454545454544
1999,2,31,7,25.0,4,2.3,2,1,8,370.29166666666674
1999,2,31,7,21.5,6,3.0,2,0,8,444.35
1999,2,1568,7,25.0,4,1.8,2,0,8,370.29166666666674
1999,2,1568,7,25.5,4,1.8,2,1,8,355.48
1999,2,1568,7,25.0,4,1.8,2,1,6,370.29166666666674
1985,37,2118,2,21.0,4,2.3,3,0,8,444.35
1999,12,630,7,12.5,8,6.8,3,0,6,740.5833333333335
1999,12,958,7,12.5,8,6.8,3,0,6,740.5833333333335
1999,12,961,7,12.5,8,6.8,3,0,6,740.5833333333335
1999,10,126,7,21.0,6,2.5,3,0,8,444.35
1999,10,126,7,23.0,6,2.5,3,1,8,403.95454545454544
1999,10,153,7,21.5,6,2.8,3,0,8,444.35
1999,10,153,7,22.5,6,2.8,3,1,8,423.19047619047615
1999,10,1729,7,20.5,6,3.2,3,1,8,444.35
1999,21,812,7,21.5,6,3.8,3,0,8,444.35
1999,21,812,7,22.5,6,3.8,3,1,8,423.19047619047615
1985,37,2118,2,24.0,4,2.3,3,1,8,370.29166666666674
1999,21,812,7,19.0,8,5.7,3,0,6,493.72222222222223
1999,21,812,7,21.5,8,5.7,3,1,6,444.35
1999,21,858,7,23.0,4,2.2,2,0,8,403.95454545454544
1999,21,858,7,24.0,4,2.2,2,0,8,386.39130434782606
1999,21,858,7,26.0,4,2.2,2,1,8,355.48
1999,21,858,7,23.5,4,2.4,2,0,8,386.39130434782606
1999,21,858,7,25.0,4,2.4,2,1,8,370.29166666666674
1999,21,1828,7,38.0,3,1.0,2,1,8,240.1891891891892
1999,21,1828,7,28.5,4,1.3,2,0,8,317.39285714285717
1999,21,1828,7,36.0,4,1.3,2,1,8,253.9142857142857
1985,37,2118,2,17.5,6,2.8,3,0,8,522.7647058823529
1999,35,216,7,11.5,12,5.5,3,0,6,807.9090909090909
1999,35,216,7,12.0,12,5.5,3,1,6,807.9090909090909
1999,37,1224,7,26.0,4,2.0,2,0,8,355.48
1999,37,1224,7,26.0,4,2.0,2,1,8,355.48
1999,37,1861,7,21.0,6,3.8,3,0,8,444.35
1999,37,1861,7,22.0,6,3.8,3,1,8,423.19047619047615
1999,37,1861,7,18.5,8,4.6,3,0,8,493.72222222222223
1999,37,1861,7,18.5,8,4.6,3,1,8,493.72222222222223
1999,45,909,7,28.0,4,1.6,2,0,8,329.1481481481481
1999,45,909,7,27.5,4,1.6,2,0,8,329.1481481481481
1985,37,2118,2,19.0,6,2.8,3,1,8,493.72222222222223
1999,45,909,7,30.5,4,1.6,2,1,8,296.23333333333335
1999,45,909,7,28.5,4,1.6,2,1,8,317.39285714285717
1999,45,909,7,25.5,4,1.6,2,1,6,355.48
1999,45,920,7,32.0,4,1.6,2,0,8,286.67741935483866
1999,45,920,7,34.0,4,1.6,2,1,8,269.3030303030303
1999,45,1993,7,21.5,4,2.2,2,0,6,423.19047619047615
1999,45,1993,7,22.0,4,2.2,2,1,6,423.19047619047615
1999,47,551,7,28.0,4,1.5,2,0,8,341.8076923076923
1999,47,551,7,29.0,4,1.5,2,1,8,317.39285714285717
1999,47,2526,7,23.5,4,2.0,2,0,8,403.95454545454544
1985,38,2160,2,28.0,4,2.2,3,1,1,377.03703703703695
1999,47,2526,7,24.0,4,2.0,2,1,8,386.39130434782606
1999,55,2796,7,19.0,8,4.0,3,0,6,493.72222222222223
1999,64,2217,7,19.5,6,3.0,3,0,6,467.73684210526324
1999,64,2217,7,19.5,8,4.0,3,0,6,467.73684210526324
1999,76,765,7,22.0,6,3.2,3,0,6,423.19047619047615
1999,76,770,7,19.5,8,4.3,3,0,6,467.73684210526324
1999,79,86,7,18.5,6,3.0,2,0,8,493.72222222222223
1999,79,86,7,19.0,6,3.0,2,0,8,493.72222222222223
1999,79,86,7,19.5,6,3.0,2,1,8,467.73684210526324
1999,79,86,7,20.0,6,3.0,2,1,8,467.73684210526324
1985,38,2160,2,27.5,4,2.2,3,1,1,377.03703703703695
1999,79,86,7,19.0,6,3.0,1,1,6,493.72222222222223
1999,79,1173,7,21.5,4,2.0,2,0,6,444.35
1999,79,1173,7,20.0,4,2.0,1,0,6,467.73684210526324
1999,79,1173,7,23.0,4,2.0,2,0,8,403.95454545454544
1999,79,1173,7,25.0,4,2.0,2,1,8,386.39130434782606
1999,79,1173,7,22.5,4,2.0,1,1,6,423.19047619047615
1999,79,1173,7,24.5,4,2.0,2,1,6,386.39130434782606
1999,79,1836,7,28.5,4,1.5,2,0,8,317.39285714285717
1999,79,1836,7,32.0,4,1.5,2,1,8,286.67741935483866
1999,79,1836,7,26.5,4,1.8,2,0,8,355.48
1985,52,350,7,30.0,4,1.5,2,0,8,296.23333333333335
1985,38,2160,2,20.0,6,2.8,3,0,8,467.73684210526324
1999,79,1836,7,29.0,4,1.8,2,1,8,317.39285714285717
1999,82,2322,7,28.0,4,1.6,2,0,8,329.1481481481481
1999,82,2322,7,30.0,4,1.6,2,1,8,306.44827586206895
1999,82,2322,7,23.5,4,2.0,2,0,8,386.39130434782606
1999,82,2322,7,24.0,4,2.0,2,1,8,386.39130434782606
1999,93,1331,7,21.5,6,3.8,3,0,8,444.35
1999,93,1331,7,22.5,6,3.8,3,1,8,423.19047619047615
1999,93,1331,7,19.0,8,5.7,3,0,6,493.72222222222223
1999,93,1331,7,21.5,8,5.7,3,1,6,444.35
1999,93,2470,7,23.0,4,2.2,2,0,8,403.95454545454544
1985,38,2160,2,20.0,6,2.8,3,1,8,467.73684210526324
1999,93,2470,7,24.0,4,2.2,2,0,8,386.39130434782606
1999,93,2470,7,26.0,4,2.2,2,1,8,355.48
1999,93,2470,7,23.5,4,2.4,2,0,8,386.39130434782606
